Unnamed: 0,Unnamed: 0.1,id,type,date,betterDate,title,abstract
Met vriendelijke groet, 



mw. D. van As - Kleijwegt.


"
2272,2305,12.113,Vergunningaanvraag,2014-06-27 00:00:00,,   1324187_1404741140951_aanvraag.pdf_,"


Referentienummer 

Datum aanvraag: 27 juni 2014 

Datum ontvangst 

Aanvraagnummer 

Aanvraagnaam 

Uw referentiecode 

Ingediend op 

Soort procedure 

Projectomschrijving 

Opmerking 

Gefaseerd 

Blokkerende onderdelen weglaten 

Persoonsgegevens openbaar 
maken 

Kosten openbaar maken 

Bijlagen die later komen 

Bijlagen n.v.t. of al bekend 

Bevoegd gezag 

Naam: 

Bezoekadres: 

Postadres: 

E-mailadres algemeen: 

Website: 

Contactpersoon: 

Aanvraagnummer: 1324187 



  
12.113 





1324187 

Witten-1 

03581 

27-06-2014 

Uitgebreide procedure 

Aanvraag revisievergunning voor de gaswinningslocatie 
Witten-1 

Nee 

Ministerie van EZ (mijnbouw) 

Bezuidenhoutseweg 73 
2594 AC Den Haag 

Postbus 20401 
2500 EK Den Haag 

omgevingsvergunning@minez.nl 

www.rijksoverheid.nl 

Pagina 1 van 2




Aanvraaggegevens 

Aanvragergegevens 

Locatie van de werkzaamheden 

Werkzaamheden en onderdelen 

Overig bouwwerk bouwen 

* Bouwen 

Inrichting of mijnbouwwerk oprichten of veranderen (Milieu) 

* Revisie 

Bijlagen 

Kosten 

Datum aanvraag: 27 juni 2014 Aanvraagnummer: 1324187 Pagina 2 van 2




  Datum aanvraag: 27 juni 2014 

KvK-nummer 04008869 

Vestigingsnummer 000018719953 

Statutaire naam Nederlandse Aardoliemaatschappij B.V. 

Handelsnaam NAM 

Geslacht [y) Man 

[ Vrouw 

Voorletters 

Voorvoegsels 

Achternaam 

B 

Ps 

Functie {|| 

Postcode 9405 TA 

Huisnummer 2 

Huisletter - 

Huisnummertoevoeging - 

Straatnaam Schepersmaat 

Woonplaats Assen 

Postbus 28000 

Postcode 9400 HH 

Plaats Assen 

Telefoonnummer ET 

Faxnummer - 

E-mailadres << 

Aanvraagnummer: 1324187 Pagina 1 van 1




Datum aanvraag: 27 juni 2014 

Burgerlijke gemeente 

Kadastrale gemeente 

Kadastrale sectie 

Kadastraal perceelnummer 

Bouwplannaam 

Bouwnummer 

Gelden de werkzaamheden in deze 
aanvraag/melding voor meerdere 
adressen of percelen? 

Specificatie locatie 



Assen 

[y Assen 

85 

Ja 

[] Nee 

Tevens voor sectie O, nummer 1017 

Eigendomssituatie van het perceel 

Aanvraagnummer: 1324187 

[7] U bent eigenaar van het perceel 

[ U bent erfpachter van het perceel 

[Y] U bent huurder van het perceel 

[] Anders 

Pagina 1 van 1






Wat is er op het bouwwerk van 
toepassing? 

Eventuele toelichting 

Hebt u voor deze 
bouwwerkzaamheden al eerder 
een vergunning aangevraagd? 

Waar gaat u bouwen? 

Verandert de bruto 
vloeroppervlakte van het bouwwerk 
door de bouwwerkzaamheden? 

Wat is de bruto vloeroppervlakte 

van het bouwwerk in m2 
voor uitvoering van de 
bouwwerkzaamheden? 

Wat is de bruto vloeroppervlakte 

van het bouwwerk in 
m2 na uitvoering van de 
bouwwerkzaamheden? 

[7] Het wordt geheel vervangen 

[] Het wordt gedeeltelijk vervangen 

[y] Het wordt nieuw geplaatst 

Binnen de inrichting worden twee nieuwe gasproductie 
eenheden geplaatst 

inclusief vier methanolinjectie-eenheden en twee anti- 
corrosievloeistofinjectie-eenheden- en worden daartoe 
benodigde productieleidingen vervangen/ uitgebreid. 

TD Ja 

[IV Nee 



Terrein 



144 

Verandert de bruto inhoud 
van het bouwwerk door de 
bouwwerkzaamheden? 

Wat is de bruto inhoud van het 
bouwwerk in m3 voor uitvoering 
van de bouwwerkzaamheden? 

Wat is de bruto inhoud van het 
bouwwerk in m3 na uitvoering van 
de bouwwerkzaamheden? 

Datum aanvraag: 27 juni 2014 Aanvraagnummer: 1324187 Bevoegd gezag: Ministerie van EZ (mijnbouw) 

Ja 

) Nee 

172 

344 

Pagina 1 van 3




Verandert de bebouwde 

oppervlakte van het terrein 

na uitvoering van de 

bouwwerkzaamheden? 

Gaat het om een [| Ja 
seizoensgebonden bouwwerk? [7 Nee 

Gaat het om een tijdelijk [| Ja 

bouwwerk? [7 Nee 

Waar gebruikt u het bouwwerk en/ 

of terrein momenteel voor? 

L} Wonen 

[yv Overige gebruiksfuncties 

Geef aan waar u het bouwwerk en/ __Gaswinning 

of terrein momenteel voor gebruikt. 

Waar gaat u het bouwwerk voor L} Wonen 

gebruiken? 

Geef aan waar u het bouwwerk 

voor gaat gebruiken. 

[yv Overige gebruiksfuncties 

Gaswinning 

In onderstaande tabel staan in de eerste kolom mogelijke gebruiksfuncties die in een bouwwerk 

kunnen voorkomen. Vul voor alle gebruiksfuncties die voor u van toepassing zijn het aantal 

personen, de totale gebruiksoppervlakte en de totale vloeroppervlakte van het verblijfsgebied in m2 

in hele getallen in. 

Gebruiksfunctie Aantal personen Gebruiksoppervlakte  Verblijfsoppervlakte 

(m2) (m2) 

Bijeenkomst 

Cel 

Gezondheidszorg 

Industrie 

Kantoor 

Logies 

Onderwijs 

Sport 

Winkel 

Overige 
gebruiksfuncties 

Datum aanvraag: 27 juni 2014 Aanvraagnummer: 1324187 

Beschrijf van de onderstaande onderdelen de materialen en kleuren die u voor het bouwwerk 

gebruikt. U mag het veld leeg laten als u materialen en kleuren in de bijlagen vermeldt 

Bevoegd gezag: Ministerie van EZ (mijnbouw) Pagina 2 van 3




Datum aanvraag: 27 juni 2014 

Onderdelen 

Gevels 

- Plint gebouw 

- Gevelbekleding 

- Borstweringen 

- Voegwerk 

Kozijnen 

- Ramen 

- Deuren 

- Luiken 

Dakgoten en boeidelen 

Dakbedekking 

Vul hier overige onderdelen en 

bijbehorende materialen en kleuren 

in. 

Materiaal Kleur 

De kleur van de gasproductie eenheden en de leidingen is 

RAL 7032 kiezelgrijs 

Ik wil mijn bouwplan 

mondeling toelichten voor 

de welstandscommissie/ 

stadsbouwmeester. 

Aanvraagnummer: 1324187 Bevoegd gezag: Ministerie van EZ (mijnbouw) Pagina 3 van 3






Wat is de naam van de inrichting? Gaswinningslocatie Witten-1 

Wat is de aard van de inrichting? Gaswinning, zie bijlage 1, par. 2.1. 

Vraagt u de vergunning aan voor [y) Onbepaalde tijd 
onbepaalde of bepaalde tijd? [T Bepaalde tijd 

Welke voornaamste grond- en Zie bijlage 1, hoofdstuk 3 grond- en hulpstoffen 
hulpstoffen gebruikt u? 

Welke voornaamste tussen-, Zie bijlage 1, hoofdstuk 3 grond- en hulpstoffen 
neven- en eindproducten 
produceert u? 

Geef de totale maximale capaciteit Capaciteit: zie bijlage 1, hoofdstuk 4 capaciteit van de 
van de inrichting en het maximale inrichting 
motorische of thermische 
vermogen van de bij de inrichting 
behorende installaties. 

Maken proefnemingen deel uit van TD Ja 
de aanvraag? [7 Nee 

Is voor de inrichting eerder een Wi Ja 
vergunning verleend? TT Nee 

Worden extra maatregelen Wi Ja 
getroffen om de belasting van TT Nee 
het milieu te voorkomen of te 
beperken tijdens proefdraaien, 
schoonmaak-, onderhouds -en 
herstelwerkzaamheden? 

Beschrijf welke extra maatregelen Zie bijlage 1, hoofdstuk 6 belasting van het milieu tijdens 
worden genomen om de normaal bedrijf 
milieubelasting te voorkomen of te 
beperken. 

Voor deze rubriek moet u mogelijk één of meerdere tabellen als bijlage toevoegen. De opbouw van 
deze tabellen staat op het toelichtingenblad ‘Tabellen’. 

Datum aanvraag: 27 juni 2014 

Een verandering kan zijn een uitbreiding of wijziging van de inrichting of wijziging van de werking 
van de inrichting. 

Wat is de aard van de Zie bijlage 1, hoofdstuk 1 Inleiding 
verandering? 

Is de verandering van invloed op TD Ja 
gegevens en documenten van [7 Nee 
eerder verleende vergunningen? 

Aanvraagnummer: 1324187 Pagina 1 van8




Wat zijn de tijden en dagen, danwel 

perioden waarop de inrichting of 

onderdelen daarvan, in bedrijf zijn? 

Zijn de (wijzigingen van de) 

activiteiten in overeenstemming 

met het bestemmingsplan? 

Zie bijlage 1, hoofdstuk 5 bedrijfstijden van de inrichting 

Waar ligt de inrichting”? 

Wat is het dichtstbijzijnde gevoelige 

object? 

Wat is de afstand in meters van 

de grens van de inrichting tot het 

dichtstbijzijnde gevoelige object? 

Lj Centrum 

[ Rustige woonwijk 

[) Gemengd gebied 

[| Industrieterrein 

[yv Buitengebied 

[| Anders 

Woonbebouwing 

359 

Beschrijf de aard en omvang 

van de belasting van het milieu 

die de inrichting tijdens normaal 

bedrijf kan veroorzaken, daaronder 

begrepen een overzicht van de 

belangrijkste nadelige gevolgen 

voor het milieu die daardoor 

kunnen worden veroorzaakt. 

Beschrijf de wijze waarop 

gedurende het in werking zijn 

van de inrichting de belasting 

van het milieu, die de inrichting 

veroorzaakt, wordt vastgesteld en 

geregistreerd. 

Kunnen binnen uw inrichting 

ongewone voorvallen ontstaan die 

nadelige gevolgen kunnen hebben 

op het milieu? 

Beschrijf de ongewone voorvallen 

die binnen de inrichting kunnen 

optreden en de belasting die 

daarbij kan ontstaan voor het 

milieu. 

Welke maatregelen worden 

getroffen om de belasting van het 

milieu door ongewone voorvallen te 

voorkomen of te beperken? 

Datum aanvraag: 27 juni 2014 Aanvraagnummer: 1324187 

Zie bijlage 1, hoofdstuk 6 

Zie bijlage 1, hoofdstuk 6 

Ongewone voorvallen kunnen ontstaan tijdens storingen en 

calamiteiten, zie bijlage 1, par. 6.2, 6.3, 10.2, 10.3 en 10.4 

Zie bijlage 1, par. 6.2, 6.3, 10.2, 10.3 en 10.4 

Pagina 2 van 8




Datum aanvraag: 27 juni 2014 

Voor sommige projecten is het vanwege de mogelijke impact op het milieu verplicht om 

een milieueffectrapport (MER) op te stellen. Denk hierbij aan de aanleg of aanpassing van 

(water)wegen, de winning van delfstoffen, afvalverwerkings- en energiebedrijven en de chemische-, 

papier- en levensmiddelenindustrie. Ook activiteiten waarbij de bestemming van een terrein wordt 

gewijzigd (zoals de aanleg van een jachthaven) vallen onder de werkingssfeer van het Besluit 

milieueffectrapportage. 

Geldt voor uw activiteit de plicht 

om een milieueffectrapport op te 

stellen (m.e.r.-plicht)? 

Staat de activiteit vermeld 

in kolom 1 van onderdeel D 

van de bijlage bij het Besluit 

milieueffectrapportage”? 

[| Ja 

[yv Nee 

[| Ja 

[yv Nee 

Beschikt u over een 

milieumanagementsysteem? 

Is uw milieumanagementsysteem 

gecertificeerd”? 

Volgens welke norm is uw 

milieumanagementsysteem 

gecertificeerd”? 

Wanneer is uw 

milieumanagementsysteem 

gecertificeerd”? 

Ja 

Nee 

Deels 

Ja 

Nee O
T
 
O
I
C
 

NEN-EN-ISO 14001 

EMAS (
1
 sl 

17-04-2012 



Verwacht u ontwikkelingen binnen 

uw inrichting die voor de beslissing 

op de aanvraag van belang kunnen 

zijn? 

Verwacht u ontwikkelingen in de 

omgeving van uw inrichting die 

van belang kunnen zijn voor de 

bescherming van het milieu? 

[| Ja 

[yv Nee 

[yv Nee 

Verricht u bodembedreigende 

activiteiten of slaat u 

bodembedreigende stoffen op”? 

Hebt u een nulsituatie 

bodemonderzoek uitgevoerd? 

Hebt u een bodemrisicorapport 

opgesteld? 

Welke maatregelen hebt u 

getroffen om brand te voorkomen? 

Welke brandblusmiddelen gebruikt 

u? 

Aanvraagnummer: 1324187 

Zie bijlage 1, par 10.2 brandbeveiliging 

(| Branddekens 

[yv Draagbare blusmiddelen 

(| Brandslanghaspels 

[| Stationaire blusinstallaties 

(_} Mobiele blusmiddelen 

[\ Anders 

Pagina 3 van 8




Datum aanvraag: 27 juni 2014 

Beschikt u over een 

bedrijfsbrandweer? 

Verricht u op het buitenterrein 

brandgevaarlijke activiteiten? 

Beschrijf de aard, locatie en 

frequentie van de brandgevaarlijke 

activiteiten. 

13 Afvalwater 

Loost u afvalwater uit uw 

inrichting? 

Waarop loost u afvalwater? 

Op welke andere wijze loost u 

afvalwater? 

Welk afvalwater loost u? 

Van welk type oppervlak is het 

niet-verontreinigd hemelwater 

afkomstig”? 

Wat is de grootte van het oppervlak 

van het verhard terrein in m2, 

waarvan het niet-verontreinigd 

hemelwater afkomstig is? 

Zijn er andere bedrijven op de 

bedrijfsriolering aangesloten? 

Zijn er andere woningen op de 

bedrijfsriolering aangesloten? 

Worden preventieve maatregelen 

getroffen en/of onderzoeken 

verricht om de lozing van 

afvalwater te voorkomen? 

Worden afvalwaterstromen en/of 

stoffen hergebruikt? 

Is de afkoppeling van het niet- 

verontreinigd hemelwater van het 

vuilwaterriool al gerealiseerd”? 

Beschrijf hoe het afgekoppelde 

niet-verontreinigd hemelwater 

binnen uw inrichting nu wordt 

verwijderd. 

Aanvraagnummer: 1324187 

[| 
pj 

pj 
[| 

Ja 

Nee 

Ja 

Nee 

Zie bijlage 1, hoofdstuk 3 beschrijving van de aard, indeling 

en uitvoering van de inrichting 

K
S
 Ja 

Nee 

Lozing op of in de bodem (infiltratie) 

Lozing via een openbaar riool op oppervlaktewater 

Lozing via een niet-openbaar (eigen) vuilwaterriool op 

een werk waterschap (riolering of RWZI) 

Lozing via een openbaar vuilwaterriool op een 

rioolwaterzuiveringsinstallatie 

Lozing via hemelwaterriool 

Anders 

Lozing via hoekbak op oppervlaktewater. Zie bijlage 1, par 

6.2 maatregelen ter bescherming van het oppervlaktewater 

SI
ET
 

O
O
 
A
A
A
 

< 

[ 

Procesafvalwater 

Koelwater 

Ketelspuiwater 

Regeneratiewater van ionenwisselaar 

Laboratoriumafvalwater 

Spoelwater ontijzering 

Niet-verontreinigd hemelwater 

Verontreinigd hemelwater 

Huishoudelijk afvalwater 

Overig afvalwater 

Dakoppervlak 

Verhard terrein 

Onverhard terrein 

12380 

SI
ET
 

S
I
 

<1
0 

C
T
 

<1
0 

Ja 

Nee 

Ja 

Nee 

Ja 

Nee 

Ja 

Nee 

Ja 

Nee 

Zie bijlage 1, par 6.2 maatregelen ter bescherming van het 

oppervlaktewater 

Pagina 4 van 8




Is/zijn er zuiveringtechnische [| Ja 

voorzieningen aanwezig binnen uw > Nee 

inrichting? 

Zijn er voorschriften en/of [yv Ja 

procedures aanwezig die Nee 

aangeven welke maatregelen 

genomen moeten worden bij 

ongewone voorvallen en/of 

onvoorziene lozingen? 

Is van lozingen direct in [| Ja 

oppervlaktewater een [7 Nee 

immissietoets uitgevoerd”? 

Zijn er toekomstige ontwikkelingen [ Ja 

die redelijkerwijs van belang [7 Nee 

kunnen zijn voor de aanvraag”? 

Voor deze rubriek moet u mogelijk één of meerdere tabellen als bijlage toevoegen. De opbouw van 

deze tabellen staat op het toelichtingenblad ‘Tabellen’. 

Welke afvalstoffen voert u Zie bijlage 1, hoofdstuk 7 afvalstoffen 

gescheiden af? 

Hergebruikt u afvalstoffen die Ja 

vrijkomen binnen uw inrichting? [7 Nee 

Voor deze rubriek moet u mogelijk één of meerdere tabellen als bijlage toevoegen. De opbouw van 

deze tabellen staat op het toelichtingenblad ‘Tabellen’. 

Worden er stoffen naar de lucht [yv Ja 

uitgestoten”? Nee 

Wordt er stikstofoxiden, [| Ja 

koolmonoxide, fijn stof, arseen, [7 Nee 

cadmium, nikkel, benzo(a)pyreen, 

benzeen, zwaveldioxide en/of lood 

naar de lucht uitgestoten”? 

Worden er nog andere stoffen [yv Ja 

uitgestoten”? Nee 

Is er een rapport met betrekking [| Ja 

tot de luchtemissieonderzoek [7 Nee 

opgesteld? 

Zijn er binnen het bedrijf installaties [] Ja 

aanwezig die warme lucht [7 Nee 

uitstoten”? 

Hebt u een meet- en [yv Ja 

registratiesysteem? Nee 

Is het Oplosmiddelenbesluit van [| Ja 

toepassing”? [7 Nee 

Is er sprake van diffuse emissies [ Ja 

van Vluchtige Organische Stoffen [7 Nee 

(Vos)? 

Zijn er andere diffuse emissies [| Ja 

anders dan de diffuse emissies [7 Nee 

van Vluchtige Organische Stoffen 

aanwezig”? 

Is een bijzondere regeling van [yv Ja 

de Nederlandse emissierichtlijn Nee 

(NeR) op de luchtemissie van 

toepassing? 

Datum aanvraag: 27 juni 2014 Aanvraagnummer: 1324187 Pagina 5 van 8




Welke bijzondere regeling van de E.11. Installaties ten behoeve van aardgas- en 

NeR is van toepassing”? aardoliewinning 

Voor deze rubriek moet u mogelijk één of meerdere tabellen als bijlage toevoegen. De opbouw van 

deze tabellen staat op het toelichtingenblad ‘Tabellen’. 



Ligt de inrichting op een gezoneerd 

industrieterrein? 
[| 
Ra 

Hebt u een akoestisch onderzoek [yv Ja 

[| 

[| 
Ra 

uitgevoerd? Nee 

Veroorzaken de activiteiten Ja 

trillingen? Nee 

Verbruikt u in uw inrichting meer [yv Ja 

dan 50.000 kWh elektriciteit Nee 

of meer dan 25.000 m3 

aardgas(equivalenten) per jaar? 

Verbruikt u in uw inrichting meer [ Ja 

dan 200.000 kWh elektriciteit [7 Nee 

of meer dan 75.000 m3 

aardgas(equivalenten) per jaar? 

Hoeveel elektriciteit verbruikt u in 100000 

uw inrichting in kWh per jaar? 

Hoeveel aardgas(equivalenten) 0 

verbruikt u in uw inrichting in m3 

per jaar? 

Doet uw inrichting mee aan de [| Ja 

CO2- emissiehandel? [7 Nee 

Geef aan of en aan welke 

meerjarenafspraak uw inrichting 

deelneemt. 

Meerjarenafspraak (MJA3) 

Meerjarenafspraak energie-efficiëntie (MJA-ETS) 

Geen van beide 

Hebt u een afschrift van het 

advies van het Agentschap NL 

ontvangen? 

Beschikt u over de 

voortgangsrapportages energie- 

efficiëntieverbetering? 

Wordt uw inrichting genoemd [| Ja 

in artikel 2 (en niet in artikel 3) [7 Nee 

van het Besluit externe veiligheid 

inrichtingen (Bevi)? 

[T
l 

EI
ST
 
C
I
 

5 

Wordt uw inrichting genoemd in [ Ja 

artikel 4, onderdeel b, e of f van [7 Nee 

het Registratiebesluit externe 

veiligheid? 

Is er een kwantitatieve [yv Ja 

risicoanalyse uitgevoerd”? Nee 

Met welk doel is de kwantitatieve Voldoen aan BEVI, formeel nog niet van toepassing 

risicoanalyse uitgevoerd”? 

Zijn er binnen uw inrichting [yv Ja 

specifieke technische maatregelen Nee 

gerealiseerd om de gevolgen voor 

de omgeving te beperken in geval 

van ongewone voorvallen? 

Datum aanvraag: 27 juni 2014 Aanvraagnummer: 1324187 Pagina 6 van 8




Datum aanvraag: 27 juni 2014 

Zijn er binnen uw inrichting [yv Ja 

specifieke procedurele Nee 

maatregelen gerealiseerd om de 

gevolgen voor de omgeving te 

beperken in geval van ongewone 

voorvallen”? 

E
K
 

Hebt u een preventieplan voor [| Ja 

beperking van verkeer- en [7 Nee 

vervoerbewegingen opgesteld”? 

Hoeveel werknemers hebt u in 0 

dienst? 

Hoeveel bezoekers komen per dag 1 

naar uw inrichting”? 

Welke vormen van verkeer [yv Verkeer en vervoer over de weg 

en vervoer zijn voor Uw [| Verkeer en vervoer over spoor 
bedrijfsactiviteiten relevant? 7 Verkeer en vervoer over water 

[\ Verkeer en vervoer in de lucht 

Hoeveel kilometers worden perjaar O0 

door de verladers en uitbesteed 

vervoer gemaakt? 

Hoeveel kilometers worden perjaar O0 

door eigen vervoerders gemaakt? 

Hebt u maatregelen getroffen om [ Ja 

het aantal vervoersbewegingen te [7 Nee 

beperken? 

Heeft u parkeerplaatsen in de open [Ja 

lucht binnen uw inrichting? [7 Nee 

Maakt een parkeergarage deel uit [| Ja 

van uw inrichting? [7 Nee 



Is er sprake van geuremissie? 



Zijn er binnen uw inrichting één of [] Ja 
meerdere gpbv-installaties, zoals [7 Nee 

bedoeld in bijlage 1 van de IPPC- 

richtlijn? 

Als de IPPC-richtlijn op u van toepassing is, worden de omgevingsvergunning en de 

watervergunning gecoördineerd. De aanvraag van de omgevingsvergunning moet daarom tegelijk 

met of uiterlijk binnen 6 weken na de aanvraag van de watervergunning worden ingediend. 

Zijn er binnen uw inrichting [yv Ja 

installaties of opslagen aanwezig Nee 

waarop eén of meerdere 
Nederlandse informatie 

documenten over BBT van 

toepassing zijn? 

Geef de titels van de betreffende Zie bijlage 1, par 1.2 toetsingskader & hoofdstuk 6 belasting 

informatie documenten. van het milieu tijdens normaal bedrijf 

Is er een winningsvergunning [yv Ja 

verleend door het Ministerie van Nee 
i 5 

Economische zaken’ [ Nee, maar wel aangevraagd 

(} Winningsvergunning is niet van toepassing 

Aanvraagnummer: 1324187 Pagina 7 van 8




Datum aanvraag: 27 juni 2014 

Geef het kenmerk van de 

winningsvergunning. 

Is er een goedgekeurd winnings- of 
opslagplan? 

Waar ligt het mijnbouwwerk of de 
mijnbouwinstallatie? 

Worden er delfstoffen gewonnen? 

Welke delfstoffen worden 

gewonnen? 

Beschrijf de aard, indeling, de 

uitvoering, de activiteiten en de 

processen in het mijnbouwwerk of 
de mijnbouwinstallatie. 

Geef een beschrijving van de 
ondergronds inrichting. 

Welke 
procesbeveiligingsmaatregelen zijn 
getroffen? 

Beschrijf het onderhoud 
aan het mijnbouwwerk of de 
mijnbouwinstallatie, de voor het 

onderhoud benodigde installaties 
en de frequentie en duur van het 
onderhoud. 

Welke grond- en hulpstoffen 
worden bij de mijnbouwactiviteit 
toegepast en welke bijproducten en 
eindproducten komen er vrij? 

Hoe worden de gewonnen 
delfstoffen opgeslagen en 
afgevoerd? 

Wat is de maximale capaciteit per 
dag in Nm3 van de winning van 
delfstoffen of aardwarmte? 

Wat de maximale capaciteit per 
dag in Nm3 van de behandeling 
van de delfstoffen? 

Aanvraagnummer: 1324187 

Drenthe Il (K.B. 4/11/1968, laatstelijk gewijzigd d.d. 17 juli 
2007 bij beschikking ET-EM-7075840) 

[ Ja 

[ Nee 

[ Nee, maar wel ingediend 

[ Winningsvergunning of opslagplan is niet van toepassing 

Gemeente Assen 

Ja 

[ Nee 

Olie 

[ Gas 

[ Zout 

[Lj Anders 

Zie bijlage 1, hoofdstuk 2 beschrijving van de aard, indeling 
en uitvoering van de inrichting 

Zie bijlage 1, par 2.2 beschrijving van de ondergrondse 
inrichting en gasproductie 

Zie bijlage 1, par 10.3 procesbeveiliging 

Zie bijlage 1, hoofdstuk 2.3.4 onderhoud en monitoring 

Zie bijlage 1, hoofdstuk 3 grond- en hulpstoffen 

Zie bijlage 1, hoofdstuk 2 beschrijving van aard, indeling en 
uitvoering van de inrichting 

Zie bijlage 1, hoofdstuk 4 capaciteit van de inrichting 

nvt. 

Pagina 8 van 8




Za 
uen ouejsluIN 

za 
uen oojsluIn 

Za 
ven oujsluIN 

Bezab 
o
p
b
a
o
n
e
g
 

029020vL 
/ W
A
-
N
L
A
9
A
 

9ZELIO6/NA/LA 

#L06218/NA/ LA 

H
e
w
u
e
y
 

